"id","department","title","url",
1048,"Ticket Information Center","PAC Access Map - pdf","/offices/performing_art/VVC-PAC-Access-Map-2015.pdf",
1049,"Ticket Information Center","Production Photo Gallery","/academic/theatre_arts/show_gallery.shtml",
1050,"Ticket Information Center","Theatre Arts Website","/academic/theatre_arts",
1051,"Ticket Information Center","Theatre Arts Auditions ","/academic/theatre_arts/auditions.shtml",
1052,"Ticket Information Center","Buy Event/Show Tickets","https://app.arts-people.com/index.php?ticketing=vvctx",
1053,"Technology Resources","HOME","/offices/technical_services",
1054,"Technology Resources","Student Technology Support","/offices/technical_services/technical-help-for-students.shtml",
1055,"Technology Resources","Faculty & Staff Support","/offices/technical_services/technical-help-for-faculty-staff.shtml",
1056,"Technology Resources","Meet the Team","/offices/technical_services/the_team.shtml",
1057,"Technology Resources","Project Request","/proposal.html",
1058,"Transfer Center","Transfer Center Brochure","/offices/transfer-center/Transfer%20Center%20Brochure_3.26.20.pdf",
1059,"Transfer Center","Events Calendar","/offices/transfer-center/October%202020_TC%20Calendar.pdf",
1060,"Transfer Center","Transfer FAQs","http://mycusthelp.com/VVC/_cs/FindAnswers.aspx?sSessionID=85F5EB3D6336430298148DAD6E6ECEDFPBSMITBR&lstFilter_a=11",
1061,"Transfer Center","Transfer Tutorials","/offices/transfer-center/transfer-tutorial.shtml",
1062,"Transfer Center","Services We Offer","/offices/transfer-center/September%202020_TC%20Calendar.pdf",
1063,"Transfer Center","Transfer Basics","/offices/transfer-center/transfer-basics.shtml",
1064,"Transfer Center","Workshops (Virtual)","/offices/transfer-center/transfer_workshops.shtml",
1065,"Transfer Center","University Campus Tours","/offices/transfer-center/campus_tours.shtml",
1066,"Transfer Center","University Rep Appointments","/offices/transfer-center/October%202020_TC%20Calendar.pdf",
1067,"Transfer Center","Annual University Fair","/offices/transfer-center/university_fairs.shtml",
1068,"Transfer Center","Transfer Admissions Requirements","/offices/transfer-center/transfer-requirements.shtml",
1069,"Transfer Center","CSU Counseling Information Sheets","/offices/transfer-center/informational-sheets-CSU.shtml",
1070,"Transfer Center","UC Counseling Information Sheets","/offices/transfer-center/informational-sheets-UC.shtml",
1071,"Transfer Center","Private University Counseling Information Sheets","/offices/transfer-center/informational-sheets-private-university.shtml",
1072,"Transfer Center","CSUGE/IGETC Certification Request","/offices/guidance_and_counseling/general-education-requirements-for-transfer.shtml",
1073,"Transfer Center","CSU & UC Websites","/offices/transfer-center/admissions-websites.shtml",
1074,"Transfer Center","CSU & UC Housing and Financial Aid","/offices/transfer-center/housing-financialaid.shtml",
1075,"Transfer Center","University Applications","/offices/transfer-center/applications.shtml",
1076,"Transfer Center","Associate Degrees for Transfer (ADT)","/offices/transfer-center/sb1440.shtml",
1077,"Transfer Center","Transfer Admission Guarantees","/offices/transfer-center/transfer-guarantees.shtml",
1078,"Transfer Center","AP/IB/CLEP Exam Credit","/offices/transfer-center/AP-CLEP-IB-Credit.shtml",
1079,"Transfer Center","Western Undergraduate Exchange (WUE)","https://www.wiche.edu/wue",
1080,"Transfer Center","VVC Transfer Statistics","/offices/transfer-center/statistics.shtml",
1081,"Transfer Center","Transfer Hall of Fame","/offices/transfer-center/Hall-of-Fame.shtml",
1082,"Transfer Center","GPA Calculator","https://www.foothill.edu/counseling/gpacalc.html",
1083,"Transfer Center","Scholarships & Transfer Enrichment Programs","/offices/transfer-center/scholarships.shtml",
1084,"Transfer Center","Study Abroad","/offices/transfer-center/study_abroad.shtml",
1085,"Transfer Center","Honors Program","/offices/honors-program",
1086,"Transfer Center","Career Exploration Website","/offices/career-center",
1087,"TRIO Upward Bound (Pre-College)","UB Home","/offices/upward-bound",
1088,"TRIO Upward Bound (Pre-College)","Application & Eligibility","/offices/upward-bound/program-application.shtml",
1089,"TRIO Upward Bound (Pre-College)","Useful Websites","/offices/upward-bound/useful-website-links.shtml",
1090,"Veterans","Veterans","/veterans",
1091,"Veterans","NEW Student","/veterans/student-new-veteran.shtml",
1092,"Veterans","CONTINUING Student","/veterans/student-continuing-veteran.shtml",
1093,"Veterans","TRANSFER Student","/veterans/student-transfer-veteran.shtml",
1094,"Veterans","GUEST Student","/veterans/student-guest-veteran.shtml",
1095,"Veterans","Events","/veterans/events.shtml",
1096,"Veterans","Forms","/veterans/forms.shtml",
1097,"Veterans","Web Resources","/veterans/resources.shtml",
1098,"Veterans","Employment Opportunities","/veterans/employment-opportunities-for-veterans.shtml",
1099,"Veterans","Community Info/Services","/veterans/community-information-and-services.shtml",
1100,"Veterans","Academic Counselor","/veterans/academic-counselor.shtml",
1101,"Veterans","Veteran's Club","/veterans/veterans-club.shtml",
1102,"Writing Center","Writing Center","/offices/writing_center",
1103,"Writing Center","Handouts","/offices/writing_center/handouts.shtml",
1104,"Writing Center","Workshops","/offices/writing_center/workshops.shtml",
1105,"Writing Center","Pisces Online Tutor","/offices/writing_center/pisces-online-tutor.shtml",
1106,"Writing Center","Survey","/offices/writing_center/survey.shtml",
1107,"Writing Center","Become a Tutor","/offices/writing_center/becomeatutor.shtml",
